cik,ticker,name,fiscal_year,logical_input,originally_reported,latest_reported,original_filed,latest_filed,n_versions,rel_change,change_type,restated
789019,MSFT,Microsoft,2012,gross_profit,56193000000,56193000000,2012-07-26,2014-07-31,1,0.0,none,False
789019,MSFT,Microsoft,2013,gross_profit,57600000000,57464000000,2013-07-30,2015-07-31,2,0.002361111111111111,none,False
789019,MSFT,Microsoft,2014,gross_profit,59899000000,59755000000,2014-07-31,2016-07-28,2,0.0024040468121337586,none,False
789019,MSFT,Microsoft,2015,gross_profit,60542000000,60542000000,2015-07-31,2017-08-02,1,0.0,none,False
789019,MSFT,Microsoft,2016,gross_profit,52540000000,58374000000,2016-07-28,2018-08-03,2,0.11103920822230681,restated,True
789019,MSFT,Microsoft,2017,gross_profit,55689000000,62310000000,2017-08-02,2019-08-01,2,0.11889242040618435,restated,True
789019,MSFT,Microsoft,2018,gross_profit,72007000000,72007000000,2018-08-03,2020-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2019,gross_profit,82933000000,82933000000,2019-08-01,2021-07-29,1,0.0,none,False
789019,MSFT,Microsoft,2020,gross_profit,96937000000,96937000000,2020-07-30,2022-07-28,1,0.0,none,False
789019,MSFT,Microsoft,2021,gross_profit,115856000000,115856000000,2021-07-29,2023-07-27,1,0.0,none,False
789019,MSFT,Microsoft,2022,gross_profit,135620000000,135620000000,2022-07-28,2024-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2023,gross_profit,146052000000,146052000000,2023-07-27,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2024,gross_profit,171008000000,171008000000,2024-07-30,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2025,gross_profit,193893000000,193893000000,2025-07-30,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2010,sga,4004000000,4063000000,2010-07-30,2012-07-26,2,0.014735264735264736,restated,True
789019,MSFT,Microsoft,2011,sga,4222000000,4222000000,2011-07-28,2013-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2012,sga,4569000000,4569000000,2012-07-26,2014-07-31,1,0.0,none,False
789019,MSFT,Microsoft,2013,sga,5149000000,5013000000,2013-07-30,2015-07-31,2,0.02641289570790445,restated,True
789019,MSFT,Microsoft,2014,sga,4821000000,4677000000,2014-07-31,2016-07-28,2,0.029869321717486,restated,True
789019,MSFT,Microsoft,2015,sga,4611000000,4611000000,2015-07-31,2017-08-02,1,0.0,none,False
789019,MSFT,Microsoft,2016,sga,4563000000,4563000000,2016-07-28,2018-08-03,1,0.0,none,False
789019,MSFT,Microsoft,2017,sga,4481000000,4481000000,2017-08-02,2019-08-01,1,0.0,none,False
789019,MSFT,Microsoft,2018,sga,4754000000,4754000000,2018-08-03,2020-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2019,sga,4885000000,4885000000,2019-08-01,2021-07-29,1,0.0,none,False
789019,MSFT,Microsoft,2020,sga,5111000000,5111000000,2020-07-30,2022-07-28,1,0.0,none,False
789019,MSFT,Microsoft,2021,sga,5107000000,5107000000,2021-07-29,2023-07-27,1,0.0,none,False
789019,MSFT,Microsoft,2022,sga,5900000000,5900000000,2022-07-28,2024-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2023,sga,7575000000,7575000000,2023-07-27,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2024,sga,7609000000,7609000000,2024-07-30,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2025,sga,7223000000,7223000000,2025-07-30,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2010,depreciation,1800000000,1800000000,2010-07-30,2012-07-26,1,0.0,none,False
789019,MSFT,Microsoft,2011,depreciation,2000000000,2000000000,2011-07-28,2013-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2012,depreciation,2200000000,2200000000,2012-07-26,2014-07-31,1,0.0,none,False
789019,MSFT,Microsoft,2013,depreciation,2600000000,2600000000,2013-07-30,2015-07-31,1,0.0,none,False
789019,MSFT,Microsoft,2014,depreciation,3400000000,3400000000,2014-07-31,2016-07-28,1,0.0,none,False
789019,MSFT,Microsoft,2015,depreciation,4100000000,4100000000,2015-07-31,2017-08-02,1,0.0,none,False
789019,MSFT,Microsoft,2016,depreciation,4900000000,4900000000,2016-07-28,2018-08-03,1,0.0,none,False
789019,MSFT,Microsoft,2017,depreciation,6100000000,6100000000,2017-08-02,2019-08-01,1,0.0,none,False
789019,MSFT,Microsoft,2018,depreciation,7700000000,7700000000,2018-08-03,2020-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2019,depreciation,9700000000,9700000000,2019-08-01,2021-07-29,1,0.0,none,False
789019,MSFT,Microsoft,2020,depreciation,10700000000,10700000000,2020-07-30,2022-07-28,1,0.0,none,False
789019,MSFT,Microsoft,2021,depreciation,9300000000,9300000000,2021-07-29,2023-07-27,1,0.0,none,False
789019,MSFT,Microsoft,2022,depreciation,12600000000,12600000000,2022-07-28,2024-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2023,depreciation,11000000000,11000000000,2023-07-27,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2024,depreciation,15200000000,15200000000,2024-07-30,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2025,depreciation,22000000000,22000000000,2025-07-30,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2010,cfo,24073000000,24073000000,2010-07-30,2012-07-26,1,0.0,none,False
789019,MSFT,Microsoft,2011,cfo,26994000000,26994000000,2011-07-28,2013-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2012,cfo,31626000000,31626000000,2012-07-26,2013-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2013,cfo,28833000000,28833000000,2013-07-30,2013-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2018,cfo,43884000000,43884000000,2018-08-03,2020-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2019,cfo,52185000000,52185000000,2019-08-01,2021-07-29,1,0.0,none,False
789019,MSFT,Microsoft,2020,cfo,60675000000,60675000000,2020-07-30,2022-07-28,1,0.0,none,False
789019,MSFT,Microsoft,2021,cfo,76740000000,76740000000,2021-07-29,2023-07-27,1,0.0,none,False
789019,MSFT,Microsoft,2022,cfo,89035000000,89035000000,2022-07-28,2024-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2023,cfo,87582000000,87582000000,2023-07-27,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2024,cfo,118548000000,118548000000,2024-07-30,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2025,cfo,136162000000,136162000000,2025-07-30,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2014,cfo,32231000000,32502000000,2014-07-31,2016-07-28,2,0.008408054357606031,restated,True
789019,MSFT,Microsoft,2015,cfo,29080000000,29668000000,2015-07-31,2017-08-02,2,0.020220082530949104,restated,True
789019,MSFT,Microsoft,2016,cfo,33325000000,33325000000,2016-07-28,2017-08-02,1,0.0,none,False
789019,MSFT,Microsoft,2017,cfo,39507000000,39507000000,2017-08-02,2017-08-02,1,0.0,none,False
789019,MSFT,Microsoft,2010,total_assets,86113000000,86113000000,2010-07-30,2011-07-28,1,0.0,none,False
789019,MSFT,Microsoft,2011,total_assets,108704000000,108704000000,2011-07-28,2012-07-26,1,0.0,none,False
789019,MSFT,Microsoft,2012,total_assets,121271000000,121271000000,2012-07-26,2013-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2013,total_assets,142431000000,142431000000,2013-07-30,2014-07-31,1,0.0,none,False
789019,MSFT,Microsoft,2014,total_assets,172384000000,172384000000,2014-07-31,2015-07-31,1,0.0,none,False
789019,MSFT,Microsoft,2015,total_assets,176223000000,174472000000,2015-07-31,2016-07-28,2,0.009936273925651022,restated,True
789019,MSFT,Microsoft,2016,total_assets,193694000000,193468000000,2016-07-28,2017-08-02,2,0.0011667888525199541,none,False
789019,MSFT,Microsoft,2017,total_assets,241086000000,250312000000,2017-08-02,2018-08-03,2,0.03826850169649005,restated,True
789019,MSFT,Microsoft,2018,total_assets,258848000000,258848000000,2018-08-03,2019-08-01,1,0.0,none,False
789019,MSFT,Microsoft,2019,total_assets,286556000000,286556000000,2019-08-01,2020-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2020,total_assets,301311000000,301311000000,2020-07-30,2021-07-29,1,0.0,none,False
789019,MSFT,Microsoft,2021,total_assets,333779000000,333779000000,2021-07-29,2022-07-28,1,0.0,none,False
789019,MSFT,Microsoft,2022,total_assets,364840000000,364840000000,2022-07-28,2023-07-27,1,0.0,none,False
789019,MSFT,Microsoft,2023,total_assets,411976000000,411976000000,2023-07-27,2024-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2024,total_assets,512163000000,512163000000,2024-07-30,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2025,total_assets,619003000000,619003000000,2025-07-30,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2010,current_assets,55676000000,55676000000,2010-07-30,2011-07-28,1,0.0,none,False
789019,MSFT,Microsoft,2011,current_assets,74918000000,74918000000,2011-07-28,2012-07-26,1,0.0,none,False
789019,MSFT,Microsoft,2012,current_assets,85084000000,85084000000,2012-07-26,2013-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2013,current_assets,101466000000,101466000000,2013-07-30,2014-07-31,1,0.0,none,False
789019,MSFT,Microsoft,2014,current_assets,114246000000,114246000000,2014-07-31,2015-07-31,1,0.0,none,False
789019,MSFT,Microsoft,2015,current_assets,124712000000,122797000000,2015-07-31,2016-07-28,2,0.01535537879273847,restated,True
789019,MSFT,Microsoft,2016,current_assets,139660000000,139660000000,2016-07-28,2017-08-02,1,0.0,none,False
789019,MSFT,Microsoft,2017,current_assets,159851000000,162696000000,2017-08-02,2018-08-03,2,0.01779782422380842,restated,True
789019,MSFT,Microsoft,2018,current_assets,169662000000,169662000000,2018-08-03,2019-08-01,1,0.0,none,False
789019,MSFT,Microsoft,2019,current_assets,175552000000,175552000000,2019-08-01,2020-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2020,current_assets,181915000000,181915000000,2020-07-30,2021-07-29,1,0.0,none,False
789019,MSFT,Microsoft,2021,current_assets,184406000000,184406000000,2021-07-29,2022-07-28,1,0.0,none,False
789019,MSFT,Microsoft,2022,current_assets,169684000000,169684000000,2022-07-28,2023-07-27,1,0.0,none,False
789019,MSFT,Microsoft,2023,current_assets,184257000000,184257000000,2023-07-27,2024-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2024,current_assets,159734000000,159734000000,2024-07-30,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2025,current_assets,191131000000,191131000000,2025-07-30,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2010,current_liabilities,26147000000,26147000000,2010-07-30,2011-07-28,1,0.0,none,False
789019,MSFT,Microsoft,2011,current_liabilities,28774000000,28774000000,2011-07-28,2012-07-26,1,0.0,none,False
789019,MSFT,Microsoft,2012,current_liabilities,32688000000,32688000000,2012-07-26,2013-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2013,current_liabilities,37417000000,37417000000,2013-07-30,2014-07-31,1,0.0,none,False
789019,MSFT,Microsoft,2014,current_liabilities,45625000000,45625000000,2014-07-31,2015-07-31,1,0.0,none,False
789019,MSFT,Microsoft,2015,current_liabilities,49858000000,49647000000,2015-07-31,2016-07-28,2,0.004232018933771912,none,False
789019,MSFT,Microsoft,2016,current_liabilities,59357000000,59357000000,2016-07-28,2017-08-02,1,0.0,none,False
789019,MSFT,Microsoft,2017,current_liabilities,64527000000,55745000000,2017-08-02,2018-08-03,2,0.13609806747563036,restated,True
789019,MSFT,Microsoft,2018,current_liabilities,58488000000,58488000000,2018-08-03,2019-08-01,1,0.0,none,False
789019,MSFT,Microsoft,2019,current_liabilities,69420000000,69420000000,2019-08-01,2020-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2020,current_liabilities,72310000000,72310000000,2020-07-30,2021-07-29,1,0.0,none,False
789019,MSFT,Microsoft,2021,current_liabilities,88657000000,88657000000,2021-07-29,2022-07-28,1,0.0,none,False
789019,MSFT,Microsoft,2022,current_liabilities,95082000000,95082000000,2022-07-28,2023-07-27,1,0.0,none,False
789019,MSFT,Microsoft,2023,current_liabilities,104149000000,104149000000,2023-07-27,2024-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2024,current_liabilities,125286000000,125286000000,2024-07-30,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2025,current_liabilities,141218000000,141218000000,2025-07-30,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2010,long_term_debt,4939000000,4939000000,2010-07-30,2011-07-28,1,0.0,none,False
789019,MSFT,Microsoft,2011,long_term_debt,11921000000,11921000000,2011-07-28,2012-07-26,1,0.0,none,False
789019,MSFT,Microsoft,2012,long_term_debt,10713000000,10713000000,2012-07-26,2013-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2013,long_term_debt,12601000000,12601000000,2013-07-30,2014-07-31,1,0.0,none,False
789019,MSFT,Microsoft,2014,long_term_debt,20645000000,20645000000,2014-07-31,2015-07-31,1,0.0,none,False
789019,MSFT,Microsoft,2015,long_term_debt,27808000000,27808000000,2015-07-31,2016-07-28,1,0.0,none,False
789019,MSFT,Microsoft,2016,long_term_debt,40783000000,40557000000,2016-07-28,2017-08-02,2,0.00554152465488071,restated,True
789019,MSFT,Microsoft,2017,long_term_debt,76073000000,76073000000,2017-08-02,2018-08-03,1,0.0,none,False
789019,MSFT,Microsoft,2018,long_term_debt,72242000000,72242000000,2018-08-03,2019-08-01,1,0.0,none,False
789019,MSFT,Microsoft,2019,long_term_debt,66662000000,66662000000,2019-08-01,2020-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2020,long_term_debt,59578000000,59578000000,2020-07-30,2021-07-29,1,0.0,none,False
789019,MSFT,Microsoft,2021,long_term_debt,50074000000,50074000000,2021-07-29,2022-07-28,1,0.0,none,False
789019,MSFT,Microsoft,2022,long_term_debt,47032000000,47032000000,2022-07-28,2023-07-27,1,0.0,none,False
789019,MSFT,Microsoft,2023,long_term_debt,41990000000,41990000000,2023-07-27,2024-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2024,long_term_debt,42688000000,42688000000,2024-07-30,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2025,long_term_debt,40152000000,40152000000,2025-07-30,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2010,receivables,13014000000,13014000000,2010-07-30,2011-07-28,1,0.0,none,False
789019,MSFT,Microsoft,2011,receivables,14987000000,14987000000,2011-07-28,2012-07-26,1,0.0,none,False
789019,MSFT,Microsoft,2012,receivables,15780000000,15780000000,2012-07-26,2013-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2013,receivables,17486000000,17486000000,2013-07-30,2014-07-31,1,0.0,none,False
789019,MSFT,Microsoft,2014,receivables,19544000000,19544000000,2014-07-31,2015-07-31,1,0.0,none,False
789019,MSFT,Microsoft,2015,receivables,17908000000,17908000000,2015-07-31,2016-07-28,1,0.0,none,False
789019,MSFT,Microsoft,2016,receivables,18277000000,18277000000,2016-07-28,2017-08-02,1,0.0,none,False
789019,MSFT,Microsoft,2017,receivables,19792000000,22431000000,2017-08-02,2018-08-03,2,0.13333670169765563,restated,True
789019,MSFT,Microsoft,2018,receivables,26481000000,26481000000,2018-08-03,2019-08-01,1,0.0,none,False
789019,MSFT,Microsoft,2019,receivables,29524000000,29524000000,2019-08-01,2020-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2020,receivables,32011000000,32011000000,2020-07-30,2021-07-29,1,0.0,none,False
789019,MSFT,Microsoft,2021,receivables,38043000000,38043000000,2021-07-29,2022-07-28,1,0.0,none,False
789019,MSFT,Microsoft,2022,receivables,44261000000,44261000000,2022-07-28,2023-07-27,1,0.0,none,False
789019,MSFT,Microsoft,2023,receivables,48688000000,48688000000,2023-07-27,2024-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2024,receivables,56924000000,56924000000,2024-07-30,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2025,receivables,69905000000,69905000000,2025-07-30,2025-07-30,1,0.0,none,False
789019,MSFT,Microsoft,2010,ppe_net,7630000000,7630000000,2010-07-30,2011-07-28,1,0.0,none,False
